author_id,job_title,institution_type,historical_publications,email_consent,country
A0558,AI Researcher,Corporate,19,True,Germany
A0559,AI Researcher,Corporate,7,True,Germany
A0560,Clinical Researcher,Corporate,20,True,India
A0561,Pharma Research Scientist,Corporate,20,False,United States
A0562,AI Researcher,Corporate,11,True,United States
A0563,Pharma Research Scientist,Corporate,15,True,Japan
A0564,AI Researcher,Unknown,15,False,Germany
A0565,Clinical Researcher,Unknown,13,True,United States
A0566,Pharma Research Scientist,Corporate,10,False,Japan
A0567,Pharma Research Scientist,Corporate,14,True,United Kingdom
A0568,Professor,Academic,14,True,Germany
A0569,Pharma Research Scientist,Corporate,20,True,United States
A0570,Pharma Research Scientist,Corporate,15,True,United States
A0571,Pharma Research Scientist,Corporate,20,True,United States
A0572,Pharma Research Scientist,Corporate,17,True,Japan
A0573,Pharma Research Scientist,Corporate,14,True,United Kingdom
A0574,Pharma Research Scientist,Corporate,14,False,Germany
A0575,Professor,Academic,12,True,United States
A0576,Pharma Research Scientist,Corporate,13,False,India
A0577,Professor,Academic,9,True,Germany
A0578,Pharma Research Scientist,Corporate,14,True,India
A0579,Pharma Research Scientist,Corporate,17,False,Japan
A0580,Pharma Research Scientist,Corporate,14,False,United States
A0581,AI Researcher,Academic,12,True,Germany
A0582,Clinical Researcher,Corporate,16,False,Germany
A0583,Professor,Academic,20,True,United States
A0584,AI Researcher,Corporate,17,True,United Kingdom
A0585,Professor,Academic,15,True,Japan
A0586,Pharma Research Scientist,Corporate,15,False,United States
A0587,Pharma Research Scientist,Corporate,17,False,Germany
A0588,Professor,Academic,12,True,United Kingdom
A0589,Professor,Unknown,16,False,Germany
A0590,Pharma Research Scientist,Corporate,17,False,India
A0591,Pharma Research Scientist,Corporate,14,True,Germany
A0592,Clinical Researcher,Academic,14,True,Japan
A0593,Pharma Research Scientist,Corporate,17,True,United States
A0594,Pharma Research Scientist,Corporate,26,True,Germany
A0595,Pharma Research Scientist,Corporate,13,False,India
A0596,Professor,Academic,12,True,India
A0597,Pharma Research Scientist,Corporate,13,True,United States
A0598,Professor,Academic,15,True,India
A0599,AI Researcher,Academic,18,True,United States
A0600,Professor,Academic,13,True,Japan
A0601,Professor,Academic,17,True,United States
A0602,Pharma Research Scientist,Corporate,21,True,United Kingdom
A0603,Professor,Academic,11,True,India
A0604,Pharma Research Scientist,Corporate,13,False,India
A0605,Pharma Research Scientist,Corporate,22,True,Germany
A0606,Pharma Research Scientist,Corporate,13,True,United Kingdom
A0607,Professor,Academic,16,True,Germany
A0608,Pharma Research Scientist,Unknown,18,True,United States
A0609,Pharma Research Scientist,Corporate,19,False,Japan
A0610,Pharma Research Scientist,Corporate,18,True,India
A0611,Professor,Academic,17,True,Japan
A0612,Pharma Research Scientist,Corporate,16,True,United States
A0613,Professor,Academic,15,True,United States
A0614,Clinical Researcher,Academic,12,False,United Kingdom
A0615,Pharma Research Scientist,Unknown,19,True,Germany
A0616,Pharma Research Scientist,Corporate,13,True,India
A0617,Professor,Academic,18,False,India
A0618,AI Researcher,Academic,6,True,Japan
A0619,Professor,Academic,17,True,United Kingdom
A0620,AI Researcher,Academic,11,True,United States
A0621,Professor,Academic,23,True,United Kingdom
A0622,Pharma Research Scientist,Corporate,16,False,India
A0623,Professor,Academic,19,True,Germany
A0624,Pharma Research Scientist,Corporate,19,False,Japan
A0625,Pharma Research Scientist,Corporate,14,True,United States
A0626,Pharma Research Scientist,Corporate,28,True,United States
A0627,Professor,Academic,19,True,United States
A0628,Professor,Academic,16,True,Germany
A0629,Clinical Researcher,Academic,16,True,India
A0630,AI Researcher,Academic,13,True,India
A0631,Professor,Academic,12,False,United Kingdom
A0632,Professor,Academic,14,True,United Kingdom
A0633,Professor,Academic,12,True,India
A0634,Pharma Research Scientist,Corporate,15,False,United States
A0635,Professor,Academic,11,False,Germany
A0636,AI Researcher,Academic,18,True,India
A0637,Professor,Academic,13,False,Germany
A0638,Pharma Research Scientist,Corporate,17,True,Japan
A0639,Pharma Research Scientist,Corporate,16,True,United States
A0640,Pharma Research Scientist,Corporate,18,False,Japan
A0641,Pharma Research Scientist,Corporate,13,False,India
A0642,Pharma Research Scientist,Corporate,13,False,United Kingdom
A0643,AI Researcher,Corporate,19,False,India
A0644,Pharma Research Scientist,Corporate,11,True,Japan
A0645,Clinical Researcher,Unknown,16,True,Germany
A0646,Pharma Research Scientist,Corporate,7,True,India
A0647,Pharma Research Scientist,Corporate,19,True,United Kingdom
A0648,Pharma Research Scientist,Corporate,20,True,Japan
A0649,Professor,Academic,14,True,India
A0650,Clinical Researcher,Corporate,10,False,Japan
A0651,Pharma Research Scientist,Corporate,16,False,Japan
A0652,Professor,Academic,15,True,United States
A0653,Pharma Research Scientist,Corporate,20,True,Germany
A0654,Pharma Research Scientist,Corporate,14,True,United States
A0655,Clinical Researcher,Academic,16,True,Japan
A0656,Pharma Research Scientist,Corporate,14,False,United Kingdom
A0657,Pharma Research Scientist,Corporate,14,True,United Kingdom
A0658,Professor,Academic,16,True,United States
A0659,Professor,Academic,11,False,United Kingdom
A0660,Professor,Academic,8,False,Japan
A0661,Clinical Researcher,Academic,11,True,India
A0662,AI Researcher,Academic,14,True,Japan
A0663,Clinical Researcher,Corporate,17,False,India
A0664,Professor,Academic,12,True,United Kingdom
A0665,Pharma Research Scientist,Unknown,18,False,Germany
A0666,Pharma Research Scientist,Corporate,12,True,Germany
A0667,Professor,Academic,13,True,Japan
A0668,Pharma Research Scientist,Corporate,17,True,Japan
A0669,Pharma Research Scientist,Corporate,14,True,United Kingdom
A0670,Professor,Academic,22,True,Germany
A0671,AI Researcher,Corporate,13,True,Germany
A0672,Professor,Academic,12,True,Japan
A0673,Professor,Academic,6,True,Germany
A0674,Professor,Academic,16,True,Japan
A0675,Professor,Academic,50,True,United States
A0676,Clinical Researcher,Corporate,12,False,Germany
A0677,Pharma Research Scientist,Corporate,10,True,India
A0678,Professor,Academic,11,True,United Kingdom
A0679,Pharma Research Scientist,Corporate,14,True,Japan
A0680,Pharma Research Scientist,Corporate,11,False,Germany
A0681,Pharma Research Scientist,Corporate,7,True,Germany
A0682,AI Researcher,Academic,16,True,Japan
A0683,AI Researcher,Academic,17,True,India
A0684,Pharma Research Scientist,Corporate,14,True,Germany
A0685,Pharma Research Scientist,Corporate,13,True,United States
A0686,Clinical Researcher,Corporate,24,True,United Kingdom
A0687,Professor,Academic,18,True,Japan
A0688,Professor,Academic,14,True,Germany
A0689,Pharma Research Scientist,Corporate,16,True,United Kingdom
A0690,Pharma Research Scientist,Corporate,15,True,Japan
A0691,Pharma Research Scientist,Corporate,16,True,Japan
A0692,Pharma Research Scientist,Corporate,13,True,Japan
A0693,Professor,Academic,18,True,India
A0694,Pharma Research Scientist,Corporate,16,True,United States
A0695,Professor,Academic,0,True,Japan
A0696,Clinical Researcher,Corporate,15,False,India
A0697,AI Researcher,Academic,18,True,Japan
A0698,AI Researcher,Academic,20,True,Japan
A0699,Pharma Research Scientist,Corporate,8,True,India
A0700,Professor,Academic,19,True,United States
A0701,Pharma Research Scientist,Corporate,17,True,United Kingdom
A0702,Pharma Research Scientist,Corporate,13,True,Germany
A0703,Pharma Research Scientist,Corporate,16,True,Japan
A0704,Pharma Research Scientist,Corporate,9,False,United States
A0705,Pharma Research Scientist,Corporate,14,True,Germany
A0706,AI Researcher,Corporate,20,True,Japan
A0707,Professor,Academic,16,True,Germany
A0708,Professor,Unknown,14,True,India
A0709,Pharma Research Scientist,Corporate,19,True,United States
A0710,AI Researcher,Corporate,16,True,United States
A0711,Pharma Research Scientist,Corporate,19,True,United Kingdom
A0712,AI Researcher,Academic,11,False,United Kingdom
A0713,AI Researcher,Academic,13,True,Germany
A0714,Pharma Research Scientist,Corporate,16,True,India
A0715,Pharma Research Scientist,Unknown,11,False,Germany
A0716,Professor,Academic,15,True,Japan
A0717,Pharma Research Scientist,Unknown,10,True,United States
A0718,Professor,Academic,8,True,Germany
A0719,Professor,Academic,17,True,Germany
A0720,AI Researcher,Corporate,16,True,United States
A0721,AI Researcher,Corporate,23,True,United States
A0722,Clinical Researcher,Academic,15,False,United Kingdom
A0723,Clinical Researcher,Academic,13,True,United Kingdom
A0724,Pharma Research Scientist,Corporate,13,False,United States
A0725,Pharma Research Scientist,Corporate,11,False,Germany
A0726,Pharma Research Scientist,Corporate,12,True,Japan
A0727,Clinical Researcher,Academic,12,False,Germany
A0728,Clinical Researcher,Academic,13,True,Japan
A0729,Pharma Research Scientist,Corporate,15,False,United States
A0730,AI Researcher,Corporate,13,True,Japan
A0731,Pharma Research Scientist,Corporate,20,False,United Kingdom
A0732,Professor,Academic,16,True,United States
A0733,Pharma Research Scientist,Corporate,17,False,India
A0734,Professor,Academic,11,True,Japan
A0735,Pharma Research Scientist,Corporate,7,True,Japan
A0736,Pharma Research Scientist,Corporate,13,True,India
A0737,Clinical Researcher,Academic,22,True,India
A0738,Professor,Academic,25,True,United States
A0739,Pharma Research Scientist,Corporate,13,True,Germany
A0740,Professor,Academic,21,True,India
A0741,Pharma Research Scientist,Corporate,22,True,Japan
A0742,AI Researcher,Academic,19,True,India
A0743,Pharma Research Scientist,Corporate,22,True,United States
A0744,AI Researcher,Corporate,16,False,United States
A0745,Pharma Research Scientist,Corporate,14,True,Japan
A0746,AI Researcher,Corporate,18,True,Japan
A0747,Professor,Academic,15,True,Japan
A0748,Professor,Academic,16,False,Germany
A0749,Professor,Academic,13,True,Japan
A0750,Pharma Research Scientist,Corporate,22,True,United States
A0751,Pharma Research Scientist,Corporate,18,True,United States
A0752,Pharma Research Scientist,Corporate,14,False,India
A0753,Pharma Research Scientist,Corporate,12,True,Japan
A0754,Pharma Research Scientist,Corporate,12,True,Germany
A0755,Pharma Research Scientist,Corporate,15,True,United Kingdom
A0756,Clinical Researcher,Academic,13,False,India
A0757,Professor,Academic,21,True,Germany
A0758,Pharma Research Scientist,Corporate,16,True,Japan
A0759,Pharma Research Scientist,Corporate,15,True,Germany
A0760,Clinical Researcher,Corporate,18,False,United Kingdom
A0761,Pharma Research Scientist,Corporate,15,True,Germany
A0762,Clinical Researcher,Academic,14,True,United Kingdom
A0763,AI Researcher,Academic,12,True,United Kingdom
A0764,Pharma Research Scientist,Corporate,14,True,United Kingdom
A0765,Pharma Research Scientist,Corporate,12,True,Germany
A0766,Clinical Researcher,Academic,8,True,Japan
A0767,Clinical Researcher,Academic,18,True,United States
A0768,Pharma Research Scientist,Corporate,17,True,United States
A0769,Pharma Research Scientist,Corporate,24,False,Germany
A0770,Professor,Academic,9,True,Japan
A0771,Pharma Research Scientist,Corporate,5,False,United States
A0772,Professor,Academic,20,True,United Kingdom
A0773,Clinical Researcher,Academic,10,True,Germany
A0774,Professor,Academic,12,True,Germany
A0775,Pharma Research Scientist,Corporate,13,True,India
A0776,Pharma Research Scientist,Corporate,13,True,India
A0777,Professor,Academic,9,True,India
A0778,AI Researcher,Academic,13,False,Japan
A0779,AI Researcher,Academic,12,True,Germany
A0780,Pharma Research Scientist,Corporate,24,True,India
A0781,Pharma Research Scientist,Corporate,13,True,Germany
A0782,Pharma Research Scientist,Corporate,20,False,United Kingdom
A0783,Pharma Research Scientist,Corporate,18,True,India
A0784,Pharma Research Scientist,Corporate,20,False,Germany
A0785,Pharma Research Scientist,Corporate,19,True,Japan
A0786,Pharma Research Scientist,Corporate,15,False,Japan
A0787,Pharma Research Scientist,Corporate,16,True,Japan
A0788,AI Researcher,Academic,18,True,India
A0789,Pharma Research Scientist,Corporate,17,False,Japan
A0790,Clinical Researcher,Academic,19,True,United States
A0791,Pharma Research Scientist,Unknown,15,True,United Kingdom
A0792,Professor,Academic,18,True,Germany
A0793,Pharma Research Scientist,Corporate,18,True,United States
A0794,Professor,Academic,18,True,India
A0795,Pharma Research Scientist,Corporate,12,True,Germany
A0796,Professor,Academic,6,True,Germany
A0797,Clinical Researcher,Academic,18,False,Japan
A0798,Pharma Research Scientist,Corporate,12,True,Germany
A0799,Pharma Research Scientist,Corporate,15,True,Germany
A0800,AI Researcher,Academic,12,True,United Kingdom
A0801,Pharma Research Scientist,Corporate,19,True,India
A0802,Professor,Academic,14,True,United States
A0803,Pharma Research Scientist,Corporate,13,True,Japan
A0804,Professor,Academic,13,True,United Kingdom
A0805,Pharma Research Scientist,Corporate,17,False,United States
A0806,Pharma Research Scientist,Corporate,12,False,United States
A0807,Pharma Research Scientist,Corporate,20,True,United Kingdom
A0808,Clinical Researcher,Corporate,14,True,Japan
A0809,Professor,Academic,17,False,India
A0810,Pharma Research Scientist,Corporate,11,True,United Kingdom
A0811,Professor,Academic,12,False,United Kingdom
A0812,Clinical Researcher,Academic,17,False,United Kingdom
A0813,Professor,Academic,14,True,Japan
A0814,Clinical Researcher,Academic,23,True,United Kingdom
A0815,Pharma Research Scientist,Corporate,17,False,United Kingdom
A0816,Pharma Research Scientist,Corporate,11,False,Germany
A0817,Pharma Research Scientist,Corporate,15,True,Germany
A0818,Pharma Research Scientist,Unknown,13,True,Germany
A0819,Pharma Research Scientist,Unknown,12,False,Germany
A0820,Pharma Research Scientist,Corporate,23,True,United Kingdom
A0821,AI Researcher,Academic,10,True,Germany
A0822,Pharma Research Scientist,Corporate,18,True,United States
A0823,Pharma Research Scientist,Corporate,10,False,India
A0824,Pharma Research Scientist,Corporate,17,False,Germany
A0825,Pharma Research Scientist,Corporate,13,True,Japan
A0826,Professor,Academic,11,True,India
A0827,AI Researcher,Academic,25,True,United States
A0828,Professor,Academic,19,False,India
A0829,Pharma Research Scientist,Corporate,16,True,India
A0830,Pharma Research Scientist,Corporate,18,False,United States
A0831,Pharma Research Scientist,Corporate,14,True,Germany
A0832,Professor,Academic,15,False,United States
